id,name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
96950701,GrischaSchmiedl,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00,4.00E+00,0.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
96982889,RafaelAntonello,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00,1.21E+02,6.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97037585,begolej        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E+01,5.00E+00,6.90E+01,1.00E+00,1.00E+00
97049186,tomkudos       ,0.00E+00,0.00E+00,0.00E+00,2.00E+00,3.50E+01,0.00E+00,0.00E+00,1.30E+01,4.00E+00,0.00E+00,5.00E+00,1.00E+00,0.00E+00,0.00E+00
97083032,frgallo        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97088153,pjcolp         ,0.00E+00,0.00E+00,0.00E+00,1.20E+01,1.10E+01,1.60E+01,3.00E+01,1.32E+02,3.40E+01,2.60E+01,6.00E+00,8.00E+00,0.00E+00,0.00E+00
97102877,jerry_gzy      ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,3.00E+00,3.20E+01,1.00E+00,1.00E+00,5.00E+01,0.00E+00,3.00E+00,1.00E+01,0.00E+00
97193142,fallsmile      ,0.00E+00,0.00E+00,0.00E+00,1.16E+02,1.61E+03,1.09E+02,2.30E+01,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97216290,marin_dim      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.83E+02,1.04E+03,7.33E+02,3.47E+02,3.34E+02,1.78E+02
97237303,yu4u           ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E+03,2.22E+03
97248178,ParvazMahdabi  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97310465,renderanything ,0.00E+00,0.00E+00,0.00E+00,3.00E+00,9.20E+01,1.30E+01,7.80E+01,1.19E+02,1.42E+02,1.42E+02,2.66E+02,4.13E+02,3.08E+02,4.53E+02
97331390,SylphAries     ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97372070,qdeng          ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,7.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97420959,kzreik         ,0.00E+00,0.00E+00,0.00E+00,5.00E+00,6.90E+01,2.30E+01,2.00E+01,1.00E+01,1.10E+01,3.00E+00,2.60E+01,5.00E+00,3.90E+01,5.00E+01
97451914,ima5           ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97679767,pavanuk        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97697071,minisharma17   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+02,1.30E+01,1.80E+01,1.94E+02,5.32E+02,4.18E+02,3.88E+02,5.80E+01,2.02E+02
97700241,sillito        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+01,4.00E+00,8.00E+00,6.00E+00,2.00E+00,3.00E+00,0.00E+00,0.00E+00,3.00E+00,0.00E+00
97880420,miguelmalvarez ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.36E+02,1.09E+03,6.20E+02,5.92E+02
97884546,matteocamilli  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,4.00E+00,1.00E+00,3.30E+01,7.00E+00,1.00E+01,4.00E+00,6.00E+00,1.40E+01,2.30E+01
97892796,Capa06         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97921528,clairesylee    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
97957608,ronee9         ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.38E+02,5.60E+01,1.50E+01,6.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
98102005,JediJoba       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,3.00E+00,5.00E+00,5.50E+01,7.70E+01,5.30E+01,1.30E+01,0.00E+00,1.00E+00,2.00E+00
98141397,alexpassito    ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.70E+01,8.60E+01,1.50E+01,1.20E+01,1.76E+02,3.00E+01,2.50E+01,4.00E+00,1.11E+02,1.38E+02
98196643,flycooler      ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00,1.00E+00,1.00E+00,0.00E+00,2.00E+00,6.30E+01,8.30E+01
98359412,fidelcacheda   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
98360213,ajlakanen      ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.00E+00,4.70E+01,1.00E+01,8.00E+00,5.43E+02,4.16E+02,1.77E+02,2.90E+01,9.00E+00,7.00E+00
98395292,likesky3       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E+02,1.09E+03,7.06E+02,5.57E+02,6.59E+02
98431555,k_nitadori     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.70E+01,3.11E+03
98465563,AbhishekAnand4 ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
98573084,sacred_fox     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E+03
98625769,mstroila       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E+00,1.10E+01,1.30E+01,8.00E+00,2.00E+00,1.20E+01,8.00E+00,1.50E+01,2.00E+00
98657615,andiwundsam    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E+01,7.00E+01,7.80E+01,3.20E+01,3.90E+01,3.90E+01,2.30E+01,3.60E+01,2.30E+01,2.50E+01
98670206,Migtell        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
98677243,velibicer      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,1.10E+01,1.00E+01,5.00E+00,2.80E+01,3.00E+00,6.00E+00,0.00E+00
98685637,umyangxd       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,1.90E+01,4.20E+01,2.00E+01,3.80E+01,5.70E+01
98816831,sumit_goswami  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
98828133,TonioRuizCortes,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00,1.50E+01,1.80E+01,9.00E+00,6.00E+00,2.00E+00,0.00E+00,6.00E+00,9.00E+00,2.80E+01
98850957,raoakhan       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
98854549,weizekong      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+01,1.40E+01,0.00E+00,1.00E+00,1.00E+00,6.00E+00,2.00E+00,1.00E+00,1.00E+00,1.00E+00
98966111,ido_guy        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+01,1.00E+01,2.00E+01,9.00E+00,1.20E+01,1.10E+01,1.20E+01,8.00E+00,4.00E+00,5.00E+00
99023044,gilad          ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+00,1.63E+02,4.36E+02,8.04E+02,5.89E+02,4.97E+02,2.98E+02,1.72E+02,4.60E+01,8.30E+01
99126415,HalDroid       ,0.00E+00,0.00E+00,0.00E+00,3.00E+00,1.51E+02,7.20E+01,2.80E+01,7.20E+01,6.30E+01,1.30E+02,9.40E+01,1.42E+02,1.32E+02,1.07E+02
99149621,parksf52       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+00,3.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
99153000,mmaaiiddeerr   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E+00,2.40E+01,3.10E+01,2.10E+01,2.40E+01,3.00E+01,3.20E+01,1.90E+01,1.30E+01,5.00E+00
99230573,ofermend       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E+00,6.00E+00,1.20E+01,7.20E+01,4.00E+01,5.00E+01,1.60E+01,4.10E+01,2.80E+01,8.00E+00
99356216,KimozElmasry   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,1.16E+03,1.04E+03,1.25E+02,9.40E+01,7.10E+01,3.60E+02,8.20E+01
99504640,dsvcr28        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.68E+02,5.68E+02,1.22E+03,8.79E+02,2.66E+02
99528392,maalejw        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E+01,2.16E+02,2.08E+02,2.91E+02,2.50E+02,2.62E+02,2.50E+02,3.86E+02
99641121,DavidHartleyLLC,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E+02,5.20E+01
99704438,deze_zeng      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E+00,1.90E+01,0.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
99831562,briantoone     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+01,3.00E+00,0.00E+00,0.00E+00
99902660,purple912      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+01,2.59E+02,3.39E+02,8.08E+02,1.17E+03,2.61E+02,6.70E+01,5.80E+01,1.40E+01,5.00E+00
100019275,sazzad18       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
100051425,pietercolpaert ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.04E+02,1.22E+03,1.21E+03
100178722,gaborjszabo    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+02,7.50E+01,6.00E+01,6.00E+01,2.80E+01,3.00E+00,0.00E+00,0.00E+00,1.00E+00
100212650,remanences     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.82E+02,6.90E+01,4.70E+01,1.90E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+01,3.00E+00
100238566,annalisabarla  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.11E+02,5.41E+02,4.47E+02,9.08E+02,4.08E+02,4.70E+02
100261721,dimanpetrov    ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1.26E+02,9.80E+01,1.56E+02,1.21E+02,6.70E+01,2.30E+01,1.80E+01,2.70E+01,2.30E+01
100292144,lordserega     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+01,1.20E+01,1.00E+01,8.00E+00,6.00E+00,3.00E+00,3.70E+01,5.20E+01,2.40E+01,1.00E+00
100329287,sendmelive     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.25E+02,1.37E+03,7.01E+02,3.13E+02,1.48E+02,5.80E+01,1.46E+02,1.50E+01,2.30E+01
100411906,dsk_saito      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+02,8.09E+02,6.81E+02,5.67E+02,7.75E+02
100433428,nhannq         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00,7.00E+00,0.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
100451745,mlsec          ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.11E+02,3.58E+02,4.17E+02,4.01E+02,8.04E+02,9.84E+02
100552170,sangwhan82     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.53E+02,5.40E+01,6.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00
100607888,salmansaghafi  ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,4.70E+01,7.30E+01,1.14E+02,9.10E+01,2.70E+01,4.00E+00,2.00E+00,1.60E+01,2.80E+01,3.10E+01
100654218,tonkex         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.60E+01,9.80E+01,1.80E+01,1.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
100773830,maurodragoni   ,0.00E+00,0.00E+00,0.00E+00,1.00E+00,4.80E+01,4.90E+01,1.09E+02,4.60E+02,5.62E+02,4.80E+02,3.85E+02,2.20E+02,1.81E+02,1.49E+02
100796841,rjs5707        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
100883450,rhyan24385     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
101013723,ecebuzz        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+00,5.00E+00,1.00E+00,1.00E+01,1.30E+01,1.20E+01,9.00E+00,3.00E+00,1.00E+00,0.00E+00
101045085,Faeghehhasibi  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
101336094,ctozlm         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,5.00E+00,1.20E+01,2.00E+00,1.00E+01,4.00E+00,1.80E+01,1.10E+01,0.00E+00
101357315,srikrishna097  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
101389144,tmh274         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.50E+01,4.00E+00,4.00E+00,1.00E+00,1.00E+00,0.00E+00,1.00E+00,1.30E+01,0.00E+00,0.00E+00
101450777,lsouza2010     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.60E+01,7.00E+00,2.84E+02,8.14E+02,2.35E+02,2.00E+00,0.00E+00,7.00E+00,8.00E+00,1.00E+00
101549425,Ron_Herrema    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E+00,1.20E+01,1.50E+01,9.00E+00,1.80E+01,3.60E+01,3.50E+01,6.00E+00,5.00E+00,3.62E+02
101557012,jiemakel       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E+00,3.90E+01,0.00E+00,0.00E+00,5.00E+00,3.20E+01,2.40E+01,2.30E+01,3.90E+01,4.80E+01
101678082,M_T_Patterson  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E+00,4.90E+01,3.80E+02,5.06E+02,6.36E+02,1.74E+02,5.20E+01,5.60E+01,1.10E+01,8.00E+00
101777702,humphreysheil  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
101810581,Animesh_Garg   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E+00,6.00E+00,9.60E+01,7.76E+02,4.70E+02,2.93E+02,2.95E+02,3.13E+02,2.05E+02,3.69E+02
101818541,conorlinehan   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.22E+02,1.04E+03,8.55E+02,7.78E+02
101842919,iragreenberg   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+02,1.92E+02,2.10E+02,2.58E+02,2.71E+02,1.45E+02,8.80E+01,6.80E+01,3.60E+01,7.00E+00
101848408,achint_db      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
101855400,mikeRcr        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.10E+01,6.00E+01,2.60E+01,0.00E+00,1.20E+01,1.10E+01,4.10E+01,2.00E+01,2.00E+00,2.00E+00
102004064,rajabavani     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+01,2.00E+01,3.10E+02,3.14E+02,1.09E+02,3.70E+01,1.20E+01,0.00E+00,1.60E+01,2.10E+01
102025640,Cunchem        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.27E+02,7.06E+02,1.19E+03,9.73E+02
102109032,AYousuf1101    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
102279948,kddrutgers     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E+00,9.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
102385081,kswabara       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.67E+02,1.85E+03,3.43E+02,5.50E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00
102620222,crazydelic     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
102659003,Olivier_Aubert ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E+02,2.23E+02,3.86E+02,4.13E+02,4.65E+02,2.47E+02,2.01E+02,1.57E+02,1.26E+02,1.09E+02
102661351,jstvssr        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.50E+01,4.50E+01,2.70E+01,2.70E+01,3.70E+01,4.40E+01,1.54E+02,2.62E+02,1.31E+02,2.90E+01
102664726,nullstein0903  ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E+02,3.78E+02,7.80E+01,2.10E+01,1.70E+01,4.80E+01,1.04E+02,4.60E+01,3.60E+01,8.70E+01
102686183,jfdooley       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.50E+01,1.05E+02,1.39E+02,6.30E+01
102708234,jacobeisenstein,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.80E+01,1.50E+02,1.74E+02,3.02E+02,4.16E+02,4.61E+02,2.88E+02,1.10E+02,2.04E+02
102750406,herreracarlose ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E+02,1.85E+03,1.09E+03
102792029,CindyLin       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+00,6.89E+02,7.77E+02,3.59E+02,2.34E+02,9.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00
102830765,tomasanjose    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E+02,4.56E+02,4.14E+02,4.30E+02,4.44E+02,3.89E+02,3.43E+02,3.07E+02,3.06E+02
102863278,josecortiz     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.04E+03,7.00E+00
102931576,rominabot      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,2.00E+00,0.00E+00,3.00E+00,0.00E+00,2.00E+00,1.20E+01,2.64E+02,5.77E+02
102957641,yangchenghuang ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,2.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00
102982277,ma_terabe      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.28E+02,1.47E+03,5.71E+02,5.55E+02,2.01E+02
103090568,irwinkwan      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E+02,1.53E+02,6.20E+01,5.30E+01,1.00E+01,8.00E+00,5.00E+00,2.00E+00,3.00E+00,1.00E+00
103106332,imrantaurus2003,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
103269432,oesteban       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.01E+02,2.20E+02,3.73E+02,6.90E+02,7.22E+02,2.37E+02
103322488,cezden         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E+01,5.20E+01,1.50E+01,1.10E+01,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
103410090,meteorlongboard,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
103463063,oursementvotre ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.35E+02,5.00E+01,9.30E+01,8.60E+01,4.40E+01,7.60E+01,3.10E+01,2.00E+00,2.10E+01,4.00E+00
103476945,IchiroHasuo    ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.37E+02,4.93E+02,2.49E+02,1.42E+02,2.79E+02,3.19E+02,2.10E+02,1.23E+02,1.18E+02,1.81E+02
103515278,alexyechen     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
103545756,fpaulisch      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E+01,1.90E+01,6.00E+01,2.70E+01,1.60E+01,1.80E+01,4.30E+01,6.00E+00,4.80E+01,6.60E+01
103546343,ngrams         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+01,4.60E+01,8.60E+01,9.50E+01,1.20E+02,7.40E+01,4.90E+01,8.80E+01,4.30E+01,6.10E+01
103550942,_toshio        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.45E+02,4.99E+02,5.03E+02,6.99E+02,4.34E+02,2.97E+02,3.26E+02
103591178,roalter        ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E+01,5.00E+00,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
103634999,thorstenholz   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.30E+01,9.60E+01,2.69E+02,2.54E+02,3.79E+02,3.80E+02,5.40E+02,6.09E+02,6.29E+02
103800097,susanna_n      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+00,3.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00
103809330,gj_uk          ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E+01,1.67E+02,6.10E+01,2.70E+01,2.70E+01,3.00E+01,1.10E+01,1.00E+00,8.00E+00,0.00E+00
103907132,sidneyyan      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
103920270,MrAlanCooper   ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E+03
103980994,gzappella      ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+00,0.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
103985567,GraffightX     ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,3.70E+01,5.00E+00,3.00E+00
104083052,aijunbai       ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
104098660,ccshan         ,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.94E+02,6.48E+02,4.09E+02,3.55E+02,4.17E+02,1.97E+02,2.17E+02,5.44E+02
